review_status,id,web_name,ques,task_family,template,capabilities,slots,interaction_type,answer_type,requires_login,live_web_risk,confidence,notes
pending,Google Map--23,Google Map,Determine the shortest walking route from The Metropolitan Museum of Art to Times Square in New York.,directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",scalar_or_structured,False,low,0.9,
pending,Google Map--24,Google Map,Plan a journey from San Francisco International Airport to Union Square via driving.,directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",structured_itinerary,False,low,0.9,
pending,Google Map--25,Google Map,Search for a parking facility near the Fox Theater in Detroit that closes at night.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--26,Google Map,"Search for Los Angeles on Google Map, try to print the map as PDF and summarize the information on the map.",map_share_print,map share print for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_share_or_print"", ""extract_output""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",summary,False,low,0.9,
pending,Google Map--27,Google Map,"Locate the Target stores in Atlanta, GA. How many results are shown on the map.",place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve""]",scalar_or_structured,False,low,0.9,
pending,Google Map--28,Google Map,"Find the search settings for Google Map, what options are shown on that page?",settings,settings for {entity/topic} with {constraints}; report {requested attributes},"[""open_menu"", ""navigate_settings"", ""extract_options""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""navigate""]",text,False,low,0.9,
pending,Google Map--29,Google Map,"Identify bus stops in Ypsilanti, MI, list three of them.",place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve""]",list,False,low,0.9,
pending,Google Map--30,Google Map,Locate a parking lot near the Brooklyn Bridge that open 24 hours. Review the user comments about it.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [""24 hours""], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--31,Google Map,"First search New York's Central Park Zoo on Google Map, and then find the way to share the map. What is the generated sharing link?",map_share_print,map share print for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_share_or_print"", ""extract_output""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,low,0.9,
pending,Google Map--32,Google Map,"Search for plumbers available now but not open 24 hours in Orlando, FL.",place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""apply_constraints"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [""24 hours""], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,high,0.9,
pending,Google Map--33,Google Map,Check out Denver International Airport's information and tell me: 1) which level has the least proportion in reviews; 2) what are its Accessibility and Amenities.,place_details_reviews,place details reviews for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_place"", ""navigate_details_or_reviews"", ""extract_attributes""]","{""quoted_entities"": [], ""numeric_constraints"": [""1"", ""2""], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,medium,0.9,
pending,Google Map--34,Google Map,Find a hiking trail within 2 miles of zip code 80202.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [""2 miles"", ""80202""], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--35,Google Map,Search for a natural reserve in Texas called Big Bend National Park and gather its Basic Information.,place_details_reviews,place details reviews for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_place"", ""navigate_details_or_reviews"", ""extract_attributes""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,low,0.9,
pending,Google Map--36,Google Map,Identify 5 restaurants serving pizza near the 30309 zip code and rank them by their ratings.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [""5"", ""30309""], ""date_constraints"": []}","[""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Map--37,Google Map,"Locate a parking area in Salem and find a route from there to Marblehead, including map directions for better understanding.",directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",structured_itinerary,False,low,0.9,
pending,Google Map--38,Google Map,Search for bicycle parking near the Empire State Building.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--39,Google Map,"Find a route from Miami to New Orleans, and provide the detailed route information.",directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",structured_itinerary,False,low,0.9,
pending,Google Map--40,Google Map,"Find a restaurant in Boston that eats Boston lobster and asks for a rating of 4.6 or higher, and check out what a one-star review says.",place_details_reviews,place details reviews for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_place"", ""navigate_details_or_reviews"", ""extract_attributes""]","{""quoted_entities"": [], ""numeric_constraints"": [""4.6""], ""date_constraints"": []}","[""retrieve"", ""navigate""]",scalar_or_structured,False,medium,0.9,
pending,Google Search--0,Google Search,Find the initial release date for Guardians of the Galaxy Vol. 3 the movie.,movie_media_fact,movie media fact for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""compare_sources"", ""extract_ratings""]","{""quoted_entities"": [], ""numeric_constraints"": [""3""], ""date_constraints"": []}","[""retrieve"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Search--1,Google Search,Find Kevin Durant's bio,biography,biography for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""extract_knowledge_panel""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve""]",text,False,low,0.9,
pending,Google Search--2,Google Search,Search for the latest news title about the NBA team the Los Angeles Lakers.,latest_current_lookup,Search for the latest/current {entity or statistic}; report {requested facts},"[""search"", ""select_recent_source"", ""extract_answer""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve""]",text,False,high,0.75,Broad family; reviewer should verify template boundary.
pending,Google Search--3,Google Search,"Show me a list of comedy movies, sorted by user ratings. Show me the Top 5 movies.",ranked_list,ranked list for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_source"", ""extract_rankings""]","{""quoted_entities"": [], ""numeric_constraints"": [""5""], ""date_constraints"": []}","[""retrieve"", ""navigate""]",list,False,medium,0.9,
pending,Google Search--4,Google Search,Show most played games in Steam. And tell me the number of players in In game at this time,ranked_list,ranked list for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_source"", ""extract_rankings""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",scalar_or_structured,False,low,0.9,
pending,Google Search--5,Google Search,find the score of the latest nba game played by the phoenix suns.,latest_current_lookup,Search for the latest/current {entity or statistic}; report {requested facts},"[""search"", ""select_recent_source"", ""extract_answer""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve""]",scalar_or_structured,False,high,0.75,Broad family; reviewer should verify template boundary.
pending,Google Search--6,Google Search,Browse the monthly trending searches in Columbus.,ranked_list,ranked list for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_source"", ""extract_rankings""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,high,0.9,
pending,Google Search--7,Google Search,Find the software requirements for iPhones that support AirDrop's ability to continue transmitting over the web when out of range.,technical_requirements,technical requirements for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_official_source"", ""find_text"", ""extract_requirements""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,low,0.9,
